title,median,max,range,var,std,97q,99q,iqr,3sigma_cnt,5sigma_cnt,7sigma_cnt,6iqr_cnt,skew,kurt,flag
13585_0_original,0.0063589890478532906,0.42482931311407013,0.42482931311407013,0.0004965403354537778,0.022283185038359705,0.07127293450667016,0.11021424576380945,0.014581416628789319,0.02252771221798414,0.0064205098376975646,0.0020357714119528863,0.04271764297938502,3.941337860700667,25.103829056392083,0
13586_0_original,0.0020005152419540944,3.225871104353385,3.225871104353385,0.009040364146498805,0.09508082954254661,0.052814191182583556,0.22495424183369897,0.005817559390405002,0.00835561123477366,0.005559221932640575,0.004172212838782564,0.06270623371103232,15.362028065106179,284.1361300848826,0
13587_0_original,0.006618258416932199,0.6214313244616041,0.6214313244616041,0.0018707517814112538,0.04325218816905399,0.13663732215319682,0.2274633683496918,0.01856241533780467,0.024507555843894364,0.008713549065446696,0.0027963893021330857,0.07268375074104316,4.31582790022584,24.850726128696078,0
13588_0_original,0.012636544961633434,0.8258275076125177,0.8258275076125177,0.0021468606310040403,0.046334227424270714,0.14702846450473825,0.23816429244079976,0.028457960106019847,0.023042247849576626,0.0076173644590105255,0.002281853670540598,0.04498831109271709,4.1079096760665665,25.289629472199344,0
13589_0_original,0.011412848564223784,0.8399278873265253,0.8399278873265253,0.0016426097398840203,0.040529122120816045,0.12689019237485424,0.19972578297610177,0.027317535140041798,0.02129730092504558,0.00663303542465968,0.002304224784957663,0.038075636737844094,4.0403951741620805,26.317402534444373,0
1358_0_original,0.00592590207642617,0.6502052264782452,0.6502052264782452,0.002217413385593641,0.04708941904073187,0.15380135662926464,0.24076902548192988,0.018900650600296682,0.02626368832563394,0.00806478674735182,0.0021364414268296777,0.08502142034205434,3.900492064415039,19.42838946386999,0
13590_0_original,0.012686915811052019,0.5955078229925213,0.5955078229925213,0.0023164584859918687,0.048129600933228905,0.16766550993025073,0.24185260279600107,0.032387944308862784,0.02739342960369571,0.005950716434939206,0.0008948445766825874,0.04739320589255154,3.147356865330474,12.796622285524695,0
13591_0_original,0.002034615397482212,1.8166390038347302,1.8166390038347302,0.0034903098256771565,0.05907884414642146,0.08860533842613674,0.21509639736722866,0.005532647056796726,0.011655350611290702,0.006196798693526918,0.003926130580194852,0.11165423205556985,12.656709638553933,217.405023726191,0
13592_0_original,0.005280722395366229,0.5900332991536761,0.5900332991536761,0.0012935510227300917,0.03596597034322989,0.11036453824129748,0.18024342141583602,0.015944394050288548,0.022896835605865706,0.007673292245053187,0.002740461516090424,0.06942875359336026,4.599124130311341,30.931572052327653,0
13593_0_original,0.0020016307561700445,0.9927427710022314,0.9927427710022314,0.0032100297079873824,0.05665712407091788,0.15348554117553628,0.3094361559642578,0.008010440350407102,0.024048947998344537,0.010626279348105725,0.004753861813626246,0.09367904162145838,6.426210954895505,52.52380273653885,0
13594_0_original,0.002122183039806114,1.2592114358068216,1.2592114358068216,0.0036063099289205835,0.060052559719970165,0.13487912788388848,0.3438089630409191,0.014996567124380116,0.02065972416415924,0.011241484994575005,0.00549210858938938,0.06486504625227905,6.631524254831188,54.78432267606028,0
13595_0_original,0.0014077240649076985,0.6615254530864312,0.6615254530864312,0.0009051381093608127,0.03008551328066072,0.058870384968599546,0.15146101021393257,0.0030531895670763815,0.018165344906656524,0.009384682497958636,0.00515654187313341,0.0918893524680932,8.561547257393592,95.96123492126884,0
13596_0_original,0.0031694389992043158,0.6907597925624804,0.6907597925624804,0.0011418513413059452,0.0337912909091373,0.10130035185189666,0.17743075928647867,0.00959028030873253,0.024462813615060235,0.00926164136866478,0.003590563863938882,0.088019149673941,5.322766152779358,39.34883318781968,0
13597_0_original,0.005460038773639603,0.8642218039351534,0.8642218039351534,0.0019963023836994677,0.04467999981758581,0.13436193257469,0.22734093024183824,0.015115542773422586,0.023590340152794712,0.008422724578024855,0.0030201004463037326,0.08110647531906802,5.2891224359065125,40.84120621185199,0
13598_0_original,0.007681056833889975,0.8793345954972357,0.8793345954972357,0.0017474408155626197,0.04180240203101515,0.10139212590558573,0.19662397777104101,0.017216141202084857,0.01628617129562309,0.007471952215299605,0.0041050994955313695,0.05269516000939587,7.275831318642053,79.80918199445495,0
13599_0_original,0.0037499858102617635,1.0411041163942578,1.0411041163942578,0.00154774367376784,0.039341373562292406,0.11647803742858431,0.1992945778658389,0.012777895370260944,0.022919206720282772,0.0079193745036409,0.002964172660261071,0.09064775561794611,5.30252470664809,44.9122199027112,0
1359_0_original,0.006672427082624665,0.46176086601481153,0.46176086601481153,0.0006399230545797729,0.0252967004682384,0.08171119143839327,0.11804438390147266,0.020764096469647792,0.021644053198510083,0.0047314906992091815,0.0011968546213129607,0.02763951186228342,3.1615818436133964,16.74960442341123,0
135_0_original,0.004470952892428402,1.5896549033046434,1.5896549033046434,0.003060713320809002,0.05532371391012178,0.1178065039415205,0.25301310566183155,0.01132634410652924,0.01633091352445722,0.007762776702721446,0.0038590172369436584,0.07974183733962707,9.630845343764111,140.1791930273493,0
13600_0_original,0.002029988959464787,0.45672219051466356,0.45672219051466356,0.00029543489541597825,0.017188219669761563,0.037213994347078914,0.07542296240167963,0.00422116040735374,0.01532421337568931,0.006879117683247391,0.0041050994955313695,0.07327658527309538,9.360588474847125,129.1768635475932,0
13601_0_original,0.0029226456226678827,0.4409905627216847,0.4409905627216847,0.001229064085383956,0.035058010288434166,0.11326302967029367,0.16942779077463985,0.01855511572129853,0.024529926958311427,0.006241540922361047,0.0015547924519859957,0.06926097023523227,3.3772517725228672,15.099890829685517,0
13602_0_original,0.005342384775073924,1.3438970738481988,1.3438970738481988,0.001975963547524266,0.04445181152128972,0.10233243095341295,0.19792907074525304,0.013336024466939132,0.016297356852831624,0.006823189897204729,0.0034787082918535587,0.06555855079920807,10.486699832245604,197.82297980502597,0
13551_0_original,0.003194966472321311,0.8934296198573456,0.8934296198573456,0.0019352838593199129,0.04399186128501399,0.10930176572302373,0.24256197553847275,0.01172284463881714,0.02152101206921623,0.010615093790897194,0.004530150669455599,0.07765013814163152,6.23457284103023,52.38740899984479,0
13552_0_original,0.012595385943097923,0.6668918596398444,0.6668918596398444,0.0027167343330850883,0.05212230168637114,0.17564102255892355,0.2520472147600089,0.034882339123298856,0.024462813615060235,0.005111799644299281,0.0012863390789812194,0.04715830919117236,3.223445717907887,14.582107636914046,0
13553_0_original,0.002926981278206011,0.4268941911755499,0.4268941911755499,0.0002205814378689442,0.014851984307456838,0.03391979799167041,0.07544055267534881,0.006697573567669933,0.01662173801187906,0.008366796791982193,0.003948501694611917,0.04110692274135636,7.673176825939,96.31560656059635,0
13554_0_original,0.002478031992716688,1.8844480737397578,1.8844480737397578,0.004177201587726223,0.06463127406856702,0.10411010365034132,0.307303624504036,0.006372247990014201,0.015827563450073266,0.008657621279404034,0.0049328307289627634,0.09933893356897573,9.742011036225795,127.34417347631535,0
13555_0_original,0.018826351323792682,0.6653348955095658,0.6653348955095658,0.00347879109062555,0.058981277458406665,0.2039852426854192,0.2933661811138789,0.04249881921937525,0.0256261115647476,0.005827675305645351,0.0009284012483081845,0.04097269605485397,3.060408879599174,12.546084175046335,0
13556_0_original,0.003254087764074294,1.9742506447884802,1.9742506447884802,0.008121950315375675,0.09012186369231207,0.16848029919669935,0.4025071964798459,0.017212488766385137,0.01508931667431013,0.007852261160389704,0.004709119584792116,0.07921611615082605,9.393694602543855,120.66385412447028,0
13557_0_original,0.003129757491144836,1.3604655080922567,1.3604655080922567,0.0018273665504033294,0.04274770813041712,0.12034496293267394,0.2093694215741106,0.009221550252296191,0.022203331058936703,0.007673292245053187,0.002930615988635474,0.10875717273855998,6.99886794881083,90.0983709106206,0
13558_0_original,0.006906937901401845,0.4806484017354735,0.4806484017354735,0.0008180552602793562,0.028601665341013906,0.09250270979465518,0.14444144467014608,0.017432268210077546,0.023500855695126454,0.007136385499043635,0.001979843625910225,0.04892562723012047,3.8312528675264703,21.54955701166402,0
13559_0_original,0.006202249543830815,0.7295960842456023,0.7295960842456023,0.0019411430318772012,0.04405840478134906,0.13353952749760317,0.20382348933844693,0.028977061521413546,0.01999977628885583,0.0060513864498159976,0.0022259258844979364,0.041207592756233154,3.834233102062736,23.760638102155784,0
1355_0_original,0.004001738267086158,0.47122415743067086,0.47122415743067086,0.00010265159798400131,0.01013171249019638,0.0288779256331563,0.04423617355559178,0.006916806343919607,0.015603852305902619,0.004876902942920101,0.0021140703124126127,0.028813995369179314,8.645791200608118,211.92745426086873,0
13560_0_original,0.0068847393309887294,0.6721108262521226,0.6721108262521226,0.0017441268981324208,0.04176274533759031,0.1339719499439715,0.22317674831655884,0.018758792611765718,0.026039977181463295,0.009138600239370924,0.002740461516090424,0.06039082336886612,4.570400741256609,27.70874599287217,0
13561_0_original,0.003269881201531208,0.3119272112683041,0.3119272112683041,0.00020791149157987958,0.014419136297985382,0.03674843942059411,0.07100273071798169,0.006486648731902356,0.018064674891779733,0.008131900090603014,0.004004429480654579,0.046576660216328676,6.905688598340322,73.79795304101891,0
13562_0_original,0.0020753791233977677,0.5401003156245423,0.5401003156245423,0.000269997024319611,0.01643158617783478,0.0339693664907373,0.075812379091843,0.004810219919441095,0.01588349123611593,0.007841075603181173,0.00425051173924229,0.05738190847977092,9.266172239616873,131.59204802070946,0
13563_0_original,0.002166437815270541,0.4139036040130112,0.4139036040130112,0.0002864081451503572,0.016923597287525995,0.048402155585068975,0.08160129119606178,0.006476525288267402,0.02084987863670429,0.007337725528797217,0.003031286003512265,0.07469715103857899,5.760793760627264,54.37491230554737,0
13564_0_original,0.011704471938863635,0.6605808603844365,0.6605808603844365,0.0019738370506269722,0.04442788595721129,0.14972936592044175,0.21269353617257014,0.031570539498098536,0.024328586928557844,0.004888088500128634,0.0013310813078153487,0.04208006621849868,3.251989217737638,15.736971856169632,0
13565_0_original,0.006807223937930029,1.0152852776176031,1.0152852776176031,0.0016927638796723156,0.041143211829806334,0.12059830275161698,0.1998789912889681,0.018950756485994008,0.020838693079495756,0.007091643270209506,0.002975358217469603,0.06210221362177157,5.35131849651306,46.49752649044862,0
13566_0_original,0.005160637727188751,1.0644080909973406,1.0644080909973406,0.002190158858273622,0.04679913309318477,0.12980399843587614,0.2292892468249571,0.014436623948334507,0.02062616749253364,0.007964116732475029,0.0036688627643986084,0.08935023098175636,5.942222081575725,54.1927885142221,0
13567_0_original,0.02190203950104176,1.0207510150791648,1.0207510150791648,0.004535211139988928,0.06734397627099939,0.223491914709422,0.32748687680936805,0.04985497862774622,0.022740237804946252,0.005458551917763783,0.0013198957506068165,0.036453730942606906,3.151723745506203,14.526261762269328,0
13568_0_original,0.009104635330368382,0.6998257243273122,0.6998257243273122,0.0009871809481661253,0.03141943583462512,0.10118237668452296,0.1451778408299951,0.02007320587163832,0.021610496526884487,0.0045189651122470665,0.0013087101933982842,0.04579367121173141,4.613665029004329,42.47734068906641,0
13569_0_original,0.012860234712354325,0.9757855085802419,0.9757855085802419,0.004057026436413762,0.06369479128165632,0.21773274823606803,0.31356754801620934,0.03775213507717518,0.02649858502701312,0.005570407489849107,0.0009395868055167168,0.060368452254449055,3.221039732152888,13.72148976925184,0
1356_0_original,0.011790667663033452,0.6905254763608745,0.6905254763608745,0.0022314605333637184,0.04723833753810266,0.15704484077605954,0.23390454709811478,0.032576804431736016,0.02397064909788481,0.0051789129875504745,0.001040256820393508,0.04483171329179763,3.1692169623125035,14.130920334542889,0
13570_0_original,0.0037439126767129095,0.883700067732572,0.883700067732572,0.0015605744666302944,0.03950410695902762,0.09525552818160282,0.19483462916700117,0.009008313403066123,0.019037818368922047,0.00859050793615284,0.00448540844062147,0.08245992774130043,7.493935295502997,79.83071650108768,0
13571_0_original,0.004275255981518997,1.5057691205729784,1.5057691205729784,0.0013290012141916844,0.03645546892020022,0.07465974766467987,0.12451522693905405,0.01246955757142258,0.010212413731390028,0.0037471616648583348,0.0024384514714600506,0.056375208331003006,13.827099636304883,312.92143937235164,0
13572_0_original,0.003813554437413367,0.5986100556641336,0.5986100556641336,0.002312433179606305,0.048087765383788686,0.16101606629016674,0.24976127265238537,0.01700038048201417,0.02826590306596123,0.008266126777105401,0.0017337613673225132,0.09126296126441538,3.93703585729445,19.354213346191006,0
13573_0_original,0.0013415010775222696,1.2971302773135183,1.2971302773135183,0.0017302629004931867,0.04159642893919124,0.08888801443940217,0.18054448859776062,0.006148891830134857,0.0158387490072818,0.007046901041375376,0.00372479055044127,0.10715763805773984,9.958657360283462,155.70894889534404,0
13574_0_original,0.015430077306225212,0.7675691339687944,0.7675691339687944,0.0012240760562058789,0.03498679831316205,0.11405665501774236,0.16908707176766266,0.027174783885416713,0.021129517566917597,0.005615149718683236,0.001856802496616369,0.029529871030525387,3.6966423732100004,24.12934227715175,0
13575_0_original,0.008830257323059702,0.6496120413938418,0.6496120413938418,0.0027413023638970723,0.05235744802697198,0.17369579155274542,0.2563223667692924,0.03150812077902986,0.025033277032695384,0.006308654265612242,0.0015212357803603986,0.054820415879017016,3.3995253458734895,15.652179405956709,0
13576_0_original,0.003996483702180856,0.5910778527010254,0.5910778527010254,0.0005813144377706903,0.024110463242556963,0.07108920851969185,0.12235603279012625,0.009613206147098732,0.022840907819823043,0.008008858961309158,0.002606234829588036,0.0675048377534927,5.819388792284565,57.9691157941743,0
13577_0_original,0.003852406466647714,0.8714309013340558,0.8714309013340558,0.0011383060549044397,0.0337387915448144,0.06803838780810123,0.1519721074052339,0.009854422389391404,0.01513405890314426,0.007606178901801993,0.004384738425744678,0.05901499983221664,8.994600859240384,115.82976315580537,0
13603_0_original,0.0067695901968403685,0.6226738858210307,0.6226738858210307,0.000899841308389953,0.029997355023234182,0.09400844527953042,0.15022401039606856,0.017349136355965043,0.022606011118443865,0.006979787698124182,0.00248319370029418,0.050536347468149126,4.327101730807875,28.84321628032983,0
13604_0_original,0.008254757737225034,0.7187955056916195,0.7187955056916195,0.0012908492187746709,0.035928390150056416,0.11640874192204437,0.18232178136638905,0.020859032466028975,0.024216731356472523,0.007393653314839879,0.0022259258844979364,0.050211966309101685,4.115844773666765,25.243962334951256,0
13605_0_original,0.0013547815690553803,0.6721302332249037,0.6721302332249037,0.0018563572913052732,0.04308546496563862,0.10115539473162506,0.1695652025070758,0.005838877424365618,0.01748302591693605,0.007874632274806769,0.00372479055044127,0.12716859990380422,7.665584488102362,78.25582746843476,0
13606_0_original,0.0029654665888426157,0.893241986574531,0.893241986574531,0.0013970814056253403,0.03737755216203089,0.10847564870219369,0.17491165998825586,0.015378100202933547,0.020424827462780057,0.006722519882327938,0.003154327132806121,0.0775382825695462,5.164930280187494,42.323784427754404,0
13607_0_original,0.005237251995599703,0.2748393620673188,0.2748393620673188,0.0001571476523529345,0.012535854671817734,0.03616578813118998,0.06257318439407043,0.008215066651771021,0.01856802496616369,0.007471952215299605,0.0033892238341853,0.031755796915023324,5.336104812175278,47.30979596844549,0
13608_0_original,0.014286954103611247,1.6456321225002746,1.6456321225002746,0.0073500941614856085,0.0857326901565885,0.24406079469739106,0.4663309912227309,0.037471900012394,0.022270444402187894,0.009776177000257269,0.004194583953199629,0.055581033769197215,5.172513960267905,36.03603933910582,0
13609_0_original,0.0026346899327155554,0.7408668355273333,0.7408668355273333,0.0002694734602362161,0.016415646811387484,0.047106858548833425,0.08441098365005358,0.007021144605541524,0.021565754298050358,0.00859050793615284,0.0033892238341853,0.060849431214415946,6.2321151447202086,87.16781068338848,0
1360_0_original,0.010630942684619699,0.3857638776007634,0.3857638776007634,0.0009173654959816239,0.030288042128563276,0.10362401316435163,0.14654972258205948,0.022605539880039945,0.023120546750036355,0.005380253017304057,0.0010849990492276373,0.038366461225265935,3.0592251477368304,13.370342870088649,0
13610_0_original,0.0029594365839292233,0.45470413392512116,0.45470413392512116,0.00028700501126943293,0.016941222248392614,0.037683048930660434,0.07489817382460053,0.006979159918484959,0.014384626570172592,0.007147571056252167,0.0040268005950716435,0.04645361908703482,8.340351411459313,106.09505883946302,0
13611_0_original,0.0018170862359242002,0.3087686362072171,0.3087686362072171,0.0003410130876649064,0.018466539677614385,0.0540470778679454,0.0903983387591635,0.006321937594723078,0.02229281551660496,0.007505508886925202,0.0032102549188487823,0.08341070010402568,5.386760137641086,42.05038020509817,0
13612_0_original,0.0008456941325061332,0.504635084199289,0.504635084199289,0.0011399145770708075,0.03376262100416387,0.05866684521271749,0.15079192992580126,0.0026668329659008524,0.013858905381371573,0.00878066240869789,0.007337725528797217,0.10610619568013781,8.332767336777192,80.20480017214275,0
13613_0_original,0.013587669050130416,0.6253675595991824,0.6253675595991824,0.0018716448061605298,0.04326251040058274,0.14486101926651215,0.21731477301117869,0.028994950525954993,0.024720081430856477,0.006789633225579132,0.0016554624668627868,0.043478260869565216,3.516264072597475,17.55338490616643,0
13614_0_original,0.004411624412077656,0.6655961837945644,0.6655961837945644,0.0006684898385990098,0.025855170442273433,0.07167311967935713,0.14396879044448518,0.008849141433169207,0.02219214550172817,0.01059272267648013,0.004552521783872663,0.062381852551984876,5.840916706276044,46.84120547042522,0
13615_0_original,0.0032386521614604126,0.46127742151309536,0.46127742151309536,0.0013338452044231257,0.03652184557799791,0.11373135691865416,0.18105171223840863,0.016223091349211377,0.022952763391908368,0.007997673404100625,0.0025950492723795034,0.08094987751814857,3.9413790247127536,20.932977285024645,0
13616_0_original,0.0015591602698609621,0.3743702244428452,0.3743702244428452,0.0007274670969380928,0.02697159796782706,0.08060796524829644,0.14375439189448633,0.0085141861617501,0.024071319112761603,0.009552465856086621,0.003355667162559703,0.09279538260198432,4.672127740809646,28.43922356491202,0
13617_0_original,0.013338339007167748,1.1090151759338904,1.1090151759338904,0.001955542821337276,0.0442215198894981,0.12717928198212727,0.21988736830144676,0.024322607383228736,0.019753694030268117,0.00744958110088254,0.0032885538193085087,0.04285186966588741,5.70461855318078,53.66517914496009,0
13618_0_original,0.0019621306583390134,0.37377763316533386,0.37377763316533386,0.0002560975789811542,0.016003049052638506,0.04909870345755691,0.07916486195074905,0.006250579541890969,0.023668639053254437,0.007438395543674008,0.0027292759588818916,0.07834364268856053,4.996692167913245,39.51668088825525,0
13619_0_original,0.0024629006204963033,0.6487247269782481,0.6487247269782481,0.0010208369145507038,0.03195053856432946,0.0870286949384454,0.16683039885107126,0.009951683688755314,0.021319672039462646,0.009317569154707443,0.004205769510408161,0.07932797172291138,5.767331750992618,45.82096448987481,0
1361_0_original,0.0026419228101651217,1.2137473548366777,1.2137473548366777,0.0002865704417798652,0.016928391588685122,0.023785559598688746,0.04517931387635785,0.004938591250221638,0.006946231026498585,0.003433966063019429,0.00214762698403821,0.039451460274493574,26.47036207891441,1195.0079498706586,0
13620_0_original,0.004028417753482716,0.7120594506249861,0.7120594506249861,0.00031935314257415114,0.017870454459082766,0.03641483002249054,0.07153445586327292,0.0076538135183206735,0.012337669601011174,0.006263912036778112,0.003646491649981544,0.03723671994720417,11.172190628873944,214.87202746950652,0
13621_0_original,0.003949078699652487,0.77550133031278,0.77550133031278,0.0007741750161051991,0.02782400072069434,0.08487140187313212,0.1334417003782066,0.012917734088290984,0.022359928859856153,0.0063981387232805,0.002214740327289404,0.06867932126038859,5.137600536663304,49.488221234640434,0
13622_0_original,0.009053710946514621,0.7663082598595877,0.7663082598595877,0.0030605574629716066,0.0553223052933589,0.1797077177209953,0.27137544417985227,0.0315780748750494,0.024227916913681057,0.006711334325119406,0.001991029183118757,0.058008299683448734,3.697232119085213,19.326076403706235,0
13623_0_original,0.004836407024192345,1.4196016435138032,1.4196016435138032,0.0026544015047244543,0.05152088416093472,0.124047051932583,0.2590813785846084,0.009433610578158136,0.019183230612632968,0.008948445766825875,0.004384738425744678,0.09396986610888021,7.576811557080854,83.19529037813334,0
13624_0_original,0.004895281059923817,0.8135674204148879,0.8135674204148879,0.0013566197164025036,0.036832318911555154,0.09214093993746626,0.1793606222557772,0.011940552414941727,0.01880292166754287,0.008031230075726222,0.00429525396807642,0.07270612185546023,6.6559070366280935,63.24548898691788,0
13625_0_original,0.001483090556869634,0.3432627513100837,0.3432627513100837,0.00015276416330331358,0.012359780066947533,0.0273787716570576,0.06293271817628869,0.003251540886182295,0.01781859263319202,0.009272826925873312,0.005246026330801669,0.06589411751546403,7.824110827552214,87.64736288500414,0
13626_0_original,0.008004714805636547,1.6801045330737552,1.6801045330737552,0.0015170278909098578,0.038949042233537116,0.07589378481299934,0.1546356383813796,0.013566063881149023,0.012673236317267144,0.005905974206105077,0.0034675227346450265,0.045368620037807186,12.791236563361965,277.61936736590746,0
13627_0_original,0.0017836410491935406,0.25186799428228124,0.25186799428228124,0.00010007540183585439,0.010003769381380919,0.02607942939456925,0.05026376932053876,0.0037141947458327607,0.019227972841467097,0.008422724578024855,0.0036688627643986084,0.06309772821333094,6.739799011755044,70.87414980886498,0
13628_0_original,0.0029736819516844462,0.3066197832085832,0.3066197832085832,0.0004779214141294894,0.02186141381817492,0.04105601529606402,0.12412671620200601,0.005266956516629983,0.015928233464950058,0.01045849598997774,0.006823189897204729,0.06054742116978557,7.489123920082961,66.66306379787171,0
13655_0_original,0.014161254178813618,0.9126078867139633,0.9126078867139633,0.006216028318999915,0.07884179297174763,0.26034787271545107,0.4139277778893994,0.03644789909681612,0.02659925504188991,0.008512209035693113,0.0022259258844979364,0.068477981230635,3.975023792419347,20.24881262861173,0
13656_0_original,0.0,0.5075175938936347,0.5075175938936347,0.000497476969565151,0.022304191748753213,0.06401952924720743,0.10341583080837477,0.013843498112323886,0.019418127314012146,0.0062974687084037095,0.00248319370029418,0.040502902652095614,4.560207737817036,36.271124435360925,0
13657_0_original,0.01126506905320758,0.6619318613681221,0.6619318613681221,0.0024623143656858164,0.04962171264361818,0.1629661218209084,0.25454553809893055,0.027232731461861948,0.025324101520117225,0.007673292245053187,0.0022259258844979364,0.056699589490050446,3.8914093140328334,20.556065149167633,0
13658_0_original,0.004836564004378395,0.8160577993762018,0.8160577993762018,0.001680334077672771,0.040991878191573156,0.12218925012762205,0.20794114610379527,0.0165922041103542,0.022975134506325434,0.008075972304560352,0.0029418015458440062,0.07144215389089607,5.1666305095632366,41.260714685195325,0
13659_0_original,0.0024989088909538114,0.15427146314654622,0.15427146314654622,4.859507100572737e-05,0.006971016497307073,0.020791218128429833,0.033228949758401696,0.005227445901834528,0.018389056050827173,0.0063981387232805,0.002762832630507489,0.027326316260444513,4.473584396241761,35.29550911812822,0
1365_0_original,0.0009710199988722646,0.8575499563974097,0.8575499563974097,0.0005778022242022817,0.024037517014082,0.05107352772639829,0.10652584941180968,0.003588154578474438,0.015928233464950058,0.0072034988422948285,0.003780718336483932,0.11390252905448485,9.820430463176638,157.2460243644039,0
13660_0_original,0.0,1.8777764468861537,1.8777764468861537,0.00919603085550946,0.09589593763819956,0.1386085780437151,0.4697197306471388,0.001037999664554662,0.015637408977528217,0.00898200243845147,0.00520128410196754,0.166351606805293,9.388397136438659,109.43535253416239,0
13661_0_original,0.0020751495512543456,0.3536618873320544,0.3536618873320544,0.0002558958118535816,0.0159967437890835,0.04836087454870423,0.07925464852529292,0.006997520031815414,0.022471784431941477,0.007572622230176396,0.003031286003512265,0.06804174449950225,5.0021337908550025,39.531485218980905,0
13662_0_original,0.006571445235745156,0.5141755263132309,0.5141755263132309,0.00014189021712097434,0.011911768009870505,0.03687836471971651,0.0535410663611541,0.010378041249508545,0.016252614623997495,0.00395968725182045,0.0012527824073556224,0.01785214930481762,6.210955938871351,125.62930157006556,0
13663_0_original,0.004933433672132287,0.31476926619372514,0.31476926619372514,0.00025666540771012645,0.016020780496284394,0.049429018855764714,0.07823901883318288,0.01012011889481797,0.020704466392993368,0.00673370543953647,0.002650977058422165,0.04128589165669288,4.491224237552927,32.95876585233024,0
13664_0_original,0.0017560096326067923,0.6234801715109383,0.6234801715109383,0.0003491425855611262,0.018685357517615932,0.042242912553565465,0.07873092400817852,0.005503342775655763,0.015078131117101599,0.006107314235858659,0.0031207704611805236,0.07285153409917115,10.235800204142931,178.93919498448935,0
13665_0_original,0.0052475315048951575,1.0429104375831642,1.0429104375831642,0.00315275407006698,0.05614939064733454,0.1722905665329708,0.28222167964744954,0.026184388163306253,0.023567969038377646,0.007874632274806769,0.0028411315309672153,0.06465252066531695,4.426965106248118,27.958002023031945,0
13666_0_original,0.004495914524783458,1.1404096892550788,1.1404096892550788,0.004972924812864837,0.07051896775240571,0.23560095157677918,0.36233547025519,0.014280773405849134,0.02926141765752061,0.008489837921276049,0.0026845337300477625,0.10809722486325657,4.776076472702043,29.572843602755064,0
13667_0_original,0.005946282360706757,1.277248975325559,1.277248975325559,0.0024808524988492635,0.049808156950937904,0.14031720451539045,0.24629792782718024,0.0178785828354569,0.020883435308329885,0.007986487846892093,0.0035010794062706233,0.07248241071128958,6.0038937273498,56.52489966401019,0
13668_0_original,0.005347427927641295,1.405813135193703,1.405813135193703,0.003336869382965904,0.05776564189001888,0.13766820512967548,0.2798870595747271,0.015113482040527362,0.01861276719499782,0.008232570105479805,0.0042281406248252254,0.0813078153488216,7.4810850748627065,82.57928282088949,0
13669_0_original,0.008420175345852798,0.571623840430875,0.571623840430875,0.00042824212649543794,0.020694011851147616,0.06536157744883038,0.09465309611245407,0.015677325152618125,0.018623952752206352,0.0054697374749723155,0.0018679880538249012,0.029250232100312076,4.586661225125721,48.962897986609946,0
1366_0_original,0.001713150801676009,0.4229804450230638,0.4229804450230638,0.0001292142717408116,0.011367245565255094,0.011821138453007389,0.04363603243487594,0.002983529722934546,0.01145401058153712,0.00711401438462657,0.004854531828503037,0.028388944195255086,12.414685385341855,206.625107795414,0
13670_0_original,0.0012466983101910574,1.8684353509772342,1.8684353509772342,0.011625506430265846,0.1078216417527847,0.24095163898969452,0.6065498975272047,0.002894685302731019,0.022583640004026802,0.011543495039205378,0.00520128410196754,0.13170993613046833,7.139926824890548,62.3896213777537,0
13671_0_original,0.005416909134483235,0.7418438021122847,0.7418438021122847,0.0007588192474237136,0.02754667398114904,0.0697518919532477,0.1469523938659829,0.010094852175146172,0.02062616749253364,0.00945179584120983,0.00429525396807642,0.0538137157302491,6.826379350748527,71.1735587523998,0
13672_0_original,0.003692380970442786,0.09748929062577821,0.09748929062577821,5.4224642702700496e-05,0.007363738364628424,0.025193861622392122,0.03474186433902933,0.006690464884188563,0.02096173420878961,0.004239326182033758,0.0009284012483081845,0.021230187581794388,2.626415371478862,10.373445457245067,0
13673_0_original,0.0035706292257038858,0.7712020859113496,0.7712020859113496,0.000580913346006026,0.024102144012639746,0.060043703671841094,0.11161932386497674,0.007969829892243067,0.01789689153365175,0.007058086598583909,0.0032102549188487823,0.06685607543539782,8.293122839964626,116.03141710698789,0
13674_0_original,0.004871103327954758,0.9515710077505843,0.9515710077505843,0.0036740743112494974,0.06061414283192906,0.1757040604263433,0.31320947888035394,0.025863139740247995,0.023131732307244884,0.008747105737072292,0.0037024194360242057,0.058164897484368185,5.105050205757649,36.359203375064595,0
13675_0_original,0.007921014874205807,0.747025592129771,0.747025592129771,0.0018406673543587848,0.04290299936320053,0.12764122741251246,0.22494760710872685,0.019666539945716894,0.022706681133320656,0.00883659019474055,0.0038030894509009966,0.05687855840538696,4.992135206962316,34.84473086305889,0
13676_0_original,0.017021568608798953,0.7789863370120677,0.7789863370120677,0.002846120243585402,0.05334904163699102,0.17271808099352987,0.2708660593570455,0.035267804300780116,0.022762608919363318,0.006979787698124182,0.0021364414268296777,0.040793727139517455,3.832879470494816,21.978591272410807,0
13677_0_original,0.007514799791891938,0.7088879662504112,0.7088879662504112,0.0015291903796176435,0.03910486388695968,0.12404970567318992,0.19628293601647182,0.021048828914791817,0.02406013355555307,0.007292983299963088,0.002360152571000324,0.05545799263990336,4.35264425105638,28.621135307739124,0
